system:index,date,id,instrument_mode,lat,lon,look_angle,orbit_number,orbit_pass,platform,polarization,relative_orbit,resolution,slice_number,timestamp,.geo
S1A_IW_GRDH_1SDV_20190116T105806_20190116T105831_025502_02D3CC_1285,2019-01-16 10:58:06,S1A_IW_GRDH_1SDV_20190116T105806_20190116T105831_025502_02D3CC_1285,IW,22.043761845119754,107.17566921300316,,25502.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1547636286000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190116T105831_20190116T105856_025502_02D3CC_F2E5,2019-01-16 10:58:31,S1A_IW_GRDH_1SDV_20190116T105831_20190116T105856_025502_02D3CC_F2E5,IW,23.553731473590922,106.87486059523071,,25502.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1547636311000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190118T225018_20190118T225047_025538_02D522_463B,2019-01-18 22:50:18,S1A_IW_GRDH_1SDV_20190118T225018_20190118T225047_025538_02D522_463B,IW,22.590469093331198,106.16755504819291,,25538.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1547851818000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190121T110632_20190121T110657_025575_02D693_A2F5,2019-01-21 11:06:32,S1A_IW_GRDH_1SDV_20190121T110632_20190121T110657_025575_02D693_A2F5,IW,22.765521211836628,104.97970828389933,,25575.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1548068792000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190128T105806_20190128T105831_025677_02DA30_1C7A,2019-01-28 10:58:06,S1A_IW_GRDH_1SDV_20190128T105806_20190128T105831_025677_02DA30_1C7A,IW,22.043755322711224,107.17521757476798,,25677.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1548673086000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190128T105831_20190128T105856_025677_02DA30_2E70,2019-01-28 10:58:31,S1A_IW_GRDH_1SDV_20190128T105831_20190128T105856_025677_02DA30_2E70,IW,23.55367796136466,106.87438014282664,,25677.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1548673111000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190130T225017_20190130T225046_025713_02DB87_2D6F,2019-01-30 22:50:17,S1A_IW_GRDH_1SDV_20190130T225017_20190130T225046_025713_02DB87_2D6F,IW,22.590712936531418,106.16742999165903,,25713.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1548888617000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190202T110631_20190202T110656_025750_02DCF5_A4BE,2019-02-02 11:06:31,S1A_IW_GRDH_1SDV_20190202T110631_20190202T110656_025750_02DCF5_A4BE,IW,22.765504708259076,104.97993510585249,,25750.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1549105591000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190209T105805_20190209T105830_025852_02E07D_36BB,2019-02-09 10:58:05,S1A_IW_GRDH_1SDV_20190209T105805_20190209T105830_025852_02E07D_36BB,IW,22.043691241955678,107.17586778017295,,25852.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1549709885000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190209T105830_20190209T105855_025852_02E07D_B9CC,2019-02-09 10:58:30,S1A_IW_GRDH_1SDV_20190209T105830_20190209T105855_025852_02E07D_B9CC,IW,23.553662992943906,106.87503075731352,,25852.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1549709910000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190211T225017_20190211T225046_025888_02E1C5_A02A,2019-02-11 22:50:17,S1A_IW_GRDH_1SDV_20190211T225017_20190211T225046_025888_02E1C5_A02A,IW,22.590227166454397,106.1682941154905,,25888.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1549925417000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190214T110631_20190214T110656_025925_02E324_7DA1,2019-02-14 11:06:31,S1A_IW_GRDH_1SDV_20190214T110631_20190214T110656_025925_02E324_7DA1,IW,22.765528906576773,104.97985265464423,,25925.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1550142391000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190221T105805_20190221T105830_026027_02E6AE_7147,2019-02-21 10:58:05,S1A_IW_GRDH_1SDV_20190221T105805_20190221T105830_026027_02E6AE_7147,IW,22.043659554710246,107.175619204375,,26027.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1550746685000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190221T105830_20190221T105855_026027_02E6AE_7DA0,2019-02-21 10:58:30,S1A_IW_GRDH_1SDV_20190221T105830_20190221T105855_026027_02E6AE_7DA0,IW,23.553580048738375,106.87486072824775,,26027.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1550746710000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190223T225017_20190223T225046_026063_02E802_6208,2019-02-23 22:50:17,S1A_IW_GRDH_1SDV_20190223T225017_20190223T225046_026063_02E802_6208,IW,22.590538537141253,106.16724300247321,,26063.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1550962217000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190226T110631_20190226T110656_026100_02E96C_F4E8,2019-02-26 11:06:31,S1A_IW_GRDH_1SDV_20190226T110631_20190226T110656_026100_02E96C_F4E8,IW,22.765467215049114,104.97902267658448,,26100.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1551179191000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190305T105805_20190305T105830_026202_02ECF9_9836,2019-03-05 10:58:05,S1A_IW_GRDH_1SDV_20190305T105805_20190305T105830_026202_02ECF9_9836,IW,22.043608158562126,107.17489454401027,,26202.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1551783485000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190305T105830_20190305T105855_026202_02ECF9_E45E,2019-03-05 10:58:30,S1A_IW_GRDH_1SDV_20190305T105830_20190305T105855_026202_02ECF9_E45E,IW,23.553572076286518,106.87407452935034,,26202.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1551783510000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190307T225017_20190307T225046_026238_02EE46_AF7E,2019-03-07 22:50:17,S1A_IW_GRDH_1SDV_20190307T225017_20190307T225046_026238_02EE46_AF7E,IW,22.590556573279247,106.16607723682057,,26238.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1551999017000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190310T110631_20190310T110656_026275_02EFBA_B419,2019-03-10 11:06:31,S1A_IW_GRDH_1SDV_20190310T110631_20190310T110656_026275_02EFBA_B419,IW,22.76538064490954,104.97889764575228,,26275.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1552215991000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190317T105805_20190317T105830_026377_02F36B_FE9C,2019-03-17 10:58:05,S1A_IW_GRDH_1SDV_20190317T105805_20190317T105830_026377_02F36B_FE9C,IW,22.043577106348632,107.17538083318748,,26377.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1552820285000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190317T105830_20190317T105855_026377_02F36B_16C1,2019-03-17 10:58:30,S1A_IW_GRDH_1SDV_20190317T105830_20190317T105855_026377_02F36B_16C1,IW,23.55354220061776,106.87456671803558,,26377.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1552820310000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190319T225017_20190319T225046_026413_02F4C1_FCF9,2019-03-19 22:50:17,S1A_IW_GRDH_1SDV_20190319T225017_20190319T225046_026413_02F4C1_FCF9,IW,22.590588410134124,106.1666565262516,,26413.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1553035817000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190322T110631_20190322T110656_026450_02F629_A494,2019-03-22 11:06:31,S1A_IW_GRDH_1SDV_20190322T110631_20190322T110656_026450_02F629_A494,IW,22.765358641563708,104.97916956516625,,26450.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1553252791000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190329T105806_20190329T105831_026552_02F9D7_841C,2019-03-29 10:58:06,S1A_IW_GRDH_1SDV_20190329T105806_20190329T105831_026552_02F9D7_841C,IW,22.043549496757574,107.17477693329313,,26552.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1553857086000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190329T105831_20190329T105856_026552_02F9D7_3C49,2019-03-29 10:58:31,S1A_IW_GRDH_1SDV_20190329T105831_20190329T105856_026552_02F9D7_3C49,IW,23.553517811569208,106.87394555711711,,26552.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1553857111000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190331T225017_20190331T225046_026588_02FB31_8480,2019-03-31 22:50:17,S1A_IW_GRDH_1SDV_20190331T225017_20190331T225046_026588_02FB31_8480,IW,22.59062429500552,106.16627786246852,,26588.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1554072617000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190403T110631_20190403T110656_026625_02FCA5_1001,2019-04-03 11:06:31,S1A_IW_GRDH_1SDV_20190403T110631_20190403T110656_026625_02FCA5_1001,IW,22.76534915792742,104.97926898945418,,26625.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1554289591000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190410T105806_20190410T105831_026727_030049_A62B,2019-04-10 10:58:06,S1A_IW_GRDH_1SDV_20190410T105806_20190410T105831_026727_030049_A62B,IW,22.043601147128484,107.17583204563935,,26727.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1554893886000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190410T105831_20190410T105856_026727_030049_A585,2019-04-10 10:58:31,S1A_IW_GRDH_1SDV_20190410T105831_20190410T105856_026727_030049_A585,IW,23.553568321046104,106.87504590931327,,26727.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1554893911000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190412T225017_20190412T225046_026763_030199_6A47,2019-04-12 22:50:17,S1A_IW_GRDH_1SDV_20190412T225017_20190412T225046_026763_030199_6A47,IW,22.590594090592173,106.16785554483431,,26763.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1555109417000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190415T110631_20190415T110656_026800_030303_4D61,2019-04-15 11:06:31,S1A_IW_GRDH_1SDV_20190415T110631_20190415T110656_026800_030303_4D61,IW,22.765656818075097,104.98022927361494,,26800.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1555326391000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190422T105806_20190422T105831_026902_030695_345C,2019-04-22 10:58:06,S1A_IW_GRDH_1SDV_20190422T105806_20190422T105831_026902_030695_345C,IW,22.043858839372394,107.17511631719383,,26902.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1555930686000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190422T105831_20190422T105856_026902_030695_AAD2,2019-04-22 10:58:31,S1A_IW_GRDH_1SDV_20190422T105831_20190422T105856_026902_030695_AAD2,IW,23.553824573926285,106.87434747110149,,26902.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1555930711000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190424T225018_20190424T225047_026938_0307EB_32D2,2019-04-24 22:50:18,S1A_IW_GRDH_1SDV_20190424T225018_20190424T225047_026938_0307EB_32D2,IW,22.59083052867155,106.16695775317255,,26938.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1556146218000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190427T110632_20190427T110657_026975_030954_1B70,2019-04-27 11:06:32,S1A_IW_GRDH_1SDV_20190427T110632_20190427T110657_026975_030954_1B70,IW,22.765608875868516,104.97899125551668,,26975.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1556363192000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190504T105807_20190504T105832_027077_030CF7_5D74,2019-05-04 10:58:07,S1A_IW_GRDH_1SDV_20190504T105807_20190504T105832_027077_030CF7_5D74,IW,22.043749044133282,107.17576482094152,,27077.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1556967487000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190504T105832_20190504T105857_027077_030CF7_9B65,2019-05-04 10:58:32,S1A_IW_GRDH_1SDV_20190504T105832_20190504T105857_027077_030CF7_9B65,IW,23.55371020679604,106.87502358686154,,27077.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1556967512000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190506T225018_20190506T225047_027113_030E4F_5A17,2019-05-06 22:50:18,S1A_IW_GRDH_1SDV_20190506T225018_20190506T225047_027113_030E4F_5A17,IW,22.590912426508986,106.16709142354318,,27113.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1557183018000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190509T110632_20190509T110657_027150_030F7D_5C66,2019-05-09 11:06:32,S1A_IW_GRDH_1SDV_20190509T110632_20190509T110657_027150_030F7D_5C66,IW,22.765643639914728,104.98065177903435,,27150.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1557399992000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190516T105807_20190516T105832_027252_03129B_12B1,2019-05-16 10:58:07,S1A_IW_GRDH_1SDV_20190516T105807_20190516T105832_027252_03129B_12B1,IW,22.04374283957824,107.17586121937408,,27252.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1558004287000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190516T105832_20190516T105857_027252_03129B_23A8,2019-05-16 10:58:32,S1A_IW_GRDH_1SDV_20190516T105832_20190516T105857_027252_03129B_23A8,IW,23.553709577133798,106.87509412865235,,27252.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1558004312000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190518T225019_20190518T225048_027288_0313C7_24AC,2019-05-18 22:50:19,S1A_IW_GRDH_1SDV_20190518T225019_20190518T225048_027288_0313C7_24AC,IW,22.590811149582386,106.16667368900109,,27288.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1558219819000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190521T110633_20190521T110658_027325_0314F7_2F7B,2019-05-21 11:06:33,S1A_IW_GRDH_1SDV_20190521T110633_20190521T110658_027325_0314F7_2F7B,IW,22.76551613626501,104.97992002519625,,27325.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1558436793000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190528T105808_20190528T105833_027427_031811_AF2B,2019-05-28 10:58:08,S1A_IW_GRDH_1SDV_20190528T105808_20190528T105833_027427_031811_AF2B,IW,22.043687753020475,107.17561591545177,,27427.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1559041088000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190528T105833_20190528T105858_027427_031811_9A39,2019-05-28 10:58:33,S1A_IW_GRDH_1SDV_20190528T105833_20190528T105858_027427_031811_9A39,IW,23.553613274384364,106.87489846327885,,27427.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1559041113000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190530T225020_20190530T225049_027463_03193A_CF0F,2019-05-30 22:50:20,S1A_IW_GRDH_1SDV_20190530T225020_20190530T225049_027463_03193A_CF0F,IW,22.59078531119882,106.16718717078646,,27463.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1559256620000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190602T110634_20190602T110659_027500_031A67_6971,2019-06-02 11:06:34,S1A_IW_GRDH_1SDV_20190602T110634_20190602T110659_027500_031A67_6971,IW,22.765598782987652,104.980015433307,,27500.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1559473594000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190609T105808_20190609T105833_027602_031D76_5402,2019-06-09 10:58:08,S1A_IW_GRDH_1SDV_20190609T105808_20190609T105833_027602_031D76_5402,IW,22.043742527841637,107.1762953772798,,27602.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1560077888000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190609T105833_20190609T105858_027602_031D76_C644,2019-06-09 10:58:33,S1A_IW_GRDH_1SDV_20190609T105833_20190609T105858_027602_031D76_C644,IW,23.553703417718197,106.87541644467527,,27602.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1560077913000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190611T225020_20190611T225049_027638_031E92_6515,2019-06-11 22:50:20,S1A_IW_GRDH_1SDV_20190611T225020_20190611T225049_027638_031E92_6515,IW,22.590889501697806,106.1681425867317,,27638.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1560293420000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190614T110634_20190614T110659_027675_031FB3_B80C,2019-06-14 11:06:34,S1A_IW_GRDH_1SDV_20190614T110634_20190614T110659_027675_031FB3_B80C,IW,22.76560219252405,104.9809748987895,,27675.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1560510394000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190621T105809_20190621T105834_027777_0322AD_FAFB,2019-06-21 10:58:09,S1A_IW_GRDH_1SDV_20190621T105809_20190621T105834_027777_0322AD_FAFB,IW,22.043953504203216,107.17664584897658,,27777.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1561114689000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190621T105834_20190621T105859_027777_0322AD_B44D,2019-06-21 10:58:34,S1A_IW_GRDH_1SDV_20190621T105834_20190621T105859_027777_0322AD_B44D,IW,23.55391246845579,106.87572451257971,,27777.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1561114714000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190623T225021_20190623T225050_027813_0323C6_97B8,2019-06-23 22:50:21,S1A_IW_GRDH_1SDV_20190623T225021_20190623T225050_027813_0323C6_97B8,IW,22.590820487711504,106.16820751762434,,27813.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1561330221000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190626T110635_20190626T110700_027850_0324ED_EC3C,2019-06-26 11:06:35,S1A_IW_GRDH_1SDV_20190626T110635_20190626T110700_027850_0324ED_EC3C,IW,22.765708831725295,104.98047368260418,,27850.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1561547195000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190703T105810_20190703T105835_027952_0327F3_AB5E,2019-07-03 10:58:10,S1A_IW_GRDH_1SDV_20190703T105810_20190703T105835_027952_0327F3_AB5E,IW,22.0437687454626,107.17634287821033,,27952.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1562151490000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190703T105835_20190703T105900_027952_0327F3_E97F,2019-07-03 10:58:35,S1A_IW_GRDH_1SDV_20190703T105835_20190703T105900_027952_0327F3_E97F,IW,23.553710118408418,106.87550197866693,,27952.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1562151515000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190708T110636_20190708T110701_028025_032A40_88D7,2019-07-08 11:06:36,S1A_IW_GRDH_1SDV_20190708T110636_20190708T110701_028025_032A40_88D7,IW,22.765633004520183,104.980238167792,,28025.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1562583996000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190715T105811_20190715T105836_028127_032D3F_4897,2019-07-15 10:58:11,S1A_IW_GRDH_1SDV_20190715T105811_20190715T105836_028127_032D3F_4897,IW,22.04392343739187,107.1762971379035,,28127.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1563188291000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190715T105836_20190715T105901_028127_032D3F_583A,2019-07-15 10:58:36,S1A_IW_GRDH_1SDV_20190715T105836_20190715T105901_028127_032D3F_583A,IW,23.553874477368247,106.87550765347267,,28127.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1563188316000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190717T225023_20190717T225052_028163_032E61_D77D,2019-07-17 22:50:23,S1A_IW_GRDH_1SDV_20190717T225023_20190717T225052_028163_032E61_D77D,IW,22.590613052310182,106.16722831467932,,28163.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1563403823000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190720T110637_20190720T110702_028200_032F86_1F11,2019-07-20 11:06:37,S1A_IW_GRDH_1SDV_20190720T110637_20190720T110702_028200_032F86_1F11,IW,22.76571829199126,104.98019047002717,,28200.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1563620797000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190727T105811_20190727T105836_028302_033296_E724,2019-07-27 10:58:11,S1A_IW_GRDH_1SDV_20190727T105811_20190727T105836_028302_033296_E724,IW,22.043887987118055,107.17556342553858,,28302.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1564225091000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190727T105836_20190727T105901_028302_033296_304F,2019-07-27 10:58:36,S1A_IW_GRDH_1SDV_20190727T105836_20190727T105901_028302_033296_304F,IW,23.553884447162716,106.87484339274584,,28302.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1564225116000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190729T225023_20190729T225052_028338_0333B9_26E0,2019-07-29 22:50:23,S1A_IW_GRDH_1SDV_20190729T225023_20190729T225052_028338_0333B9_26E0,IW,22.5908204393287,106.16751893869886,,28338.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1564440623000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190801T110637_20190801T110702_028375_0334DE_F8A4,2019-08-01 11:06:37,S1A_IW_GRDH_1SDV_20190801T110637_20190801T110702_028375_0334DE_F8A4,IW,22.7656660224854,104.98104886205698,,28375.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1564657597000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190808T105812_20190808T105837_028477_0337F5_D8E5,2019-08-08 10:58:12,S1A_IW_GRDH_1SDV_20190808T105812_20190808T105837_028477_0337F5_D8E5,IW,22.04400898938531,107.17520110021836,,28477.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1565261892000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190808T105837_20190808T105902_028477_0337F5_4B19,2019-08-08 10:58:37,S1A_IW_GRDH_1SDV_20190808T105837_20190808T105902_028477_0337F5_4B19,IW,23.553987927734727,106.87441961325297,,28477.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1565261917000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190810T225024_20190810T225053_028513_033938_1593,2019-08-10 22:50:24,S1A_IW_GRDH_1SDV_20190810T225024_20190810T225053_028513_033938_1593,IW,22.590809948735625,106.16705851043145,,28513.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1565477424000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190813T110638_20190813T110703_028550_033A8E_29D7,2019-08-13 11:06:38,S1A_IW_GRDH_1SDV_20190813T110638_20190813T110703_028550_033A8E_29D7,IW,22.765770482855256,104.9797016408752,,28550.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1565694398000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190820T105813_20190820T105838_028652_033E05_B7FB,2019-08-20 10:58:13,S1A_IW_GRDH_1SDV_20190820T105813_20190820T105838_028652_033E05_B7FB,IW,22.04401687277269,107.17542744988334,,28652.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1566298693000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190820T105838_20190820T105903_028652_033E05_4D1A,2019-08-20 10:58:38,S1A_IW_GRDH_1SDV_20190820T105838_20190820T105903_028652_033E05_4D1A,IW,23.55399198379997,106.87466353083482,,28652.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1566298718000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20190822T225025_20190822T225054_028688_033F41_F52D,2019-08-22 22:50:25,S1A_IW_GRDH_1SDV_20190822T225025_20190822T225054_028688_033F41_F52D,IW,22.59052396521824,106.16706518415208,,28688.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1566514225000,"{""type"":""MultiPoint"",""coordinates"":[]}"
